surface,molecule,functional,status,note,E_ads_SPE,complex_directory,complex_NSW,slab_directory,molecule_directory,E_complex,E_slab_relaxed,E_molecule_relaxed,slab_NSW,molecule_NSW,matching_slab_references,matching_molecule_references,selected
Cu111,DME,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,1.30597911,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C2/Cu111_DME/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Cu111/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/DME/r2scan,-724.71511294,-676.88050278,-49.14058927,1000,500,2,2,true
Cu111,H2O,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,1.55534335,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C0/Cu111_H2O/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Cu111/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/H2O/PBE,-238.36031694,-225.69788512,-14.21777517,1000,500,2,1,true
Cu111,H2O,pbe_d3,ok,NSW=0 complex; converged relaxed references; matching composition,1.39458235,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C0/Cu111_H2O/singlepoint/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Cu111/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/H2O/PBE_D3,-260.96288945,-248.13958402,-14.21788778,1000,500,2,1,true
Cu111,H2O,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,1.53323973,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C0/Cu111_H2O/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Cu111/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/H2O/r2scan,-690.67968245,-676.88050278,-15.3324194,1000,500,2,1,true
Cu111,acetaldehyde,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,1.47086953,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C2/Cu111_acetaldehyde/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Cu111/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/acetaldehyde/PBE,-263.33643146,-225.69788512,-39.10941587,1000,500,2,2,true
Cu111,acetaldehyde,pbe_d3,ok,NSW=0 complex; converged relaxed references; matching composition,1.22249705,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C2/Cu111_acetaldehyde/singlepoint/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Cu111/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/acetaldehyde/PBE_D3,-286.05535197,-248.13958402,-39.138265,1000,500,2,2,true
Cu111,acetaldehyde,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,1.32737101,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C2/Cu111_acetaldehyde/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Cu111/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/acetaldehyde/r2scan,-717.22791274,-676.88050278,-41.67478097,1000,500,2,2,true
Cu111,acetic_acid,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,1.20291891,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C2/Cu111_acetic_acid/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Cu111/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/acetic_acid/r2scan,-726.02808721,-676.88050278,-50.35050334,1000,500,2,2,true
Cu111,ethane,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,1.60305339,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C2/Cu111_ethane/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Cu111/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/ethane/PBE,-264.59452563,-225.69788512,-40.4996939,1000,500,2,2,true
Cu111,ethane,pbe_d3,ok,NSW=0 complex; converged relaxed references; matching composition,1.33806139,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C2/Cu111_ethane/singlepoint/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Cu111/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/ethane/PBE_D3,-287.32759841,-248.13958402,-40.52607578,1000,500,2,2,true
Cu111,ethane,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,1.57798031,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C2/Cu111_ethane/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Cu111/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/ethane/r2scan,-717.55819371,-676.88050278,-42.25567124,1000,500,2,2,true
Cu111,ethanol,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,1.50844846,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C2/Cu111_ethanol/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Cu111/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/ethanol/PBE,-271.06537767,-225.69788512,-46.87594101,1000,500,2,2,true
Cu111,ethanol,pbe_d3,ok,NSW=0 complex; converged relaxed references; matching composition,1.21260007,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C2/Cu111_ethanol/singlepoint/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Cu111/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/ethanol/PBE_D3,-293.85204151,-248.13958402,-46.92505756,1000,500,2,2,true
Cu111,ethanol,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,1.41617861,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C2/Cu111_ethanol/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Cu111/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/ethanol/r2scan,-725.09975784,-676.88050278,-49.63543367,1000,500,2,2,true
Cu111,ethene,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,1.58304764,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C2/Cu111_ethene/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Cu111/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/ethene/PBE,-256.08551094,-225.69788512,-31.97067346,1000,500,2,3,true
Cu111,ethene,pbe_d3,ok,NSW=0 complex; converged relaxed references; matching composition,1.33541000,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C2/Cu111_ethene/singlepoint/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Cu111/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/ethene/PBE_D3,-278.7868684,-248.13958402,-31.98269438,1000,500,2,3,true
Cu111,ethene,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,1.54456553,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C2/Cu111_ethene/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Cu111/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/ethene/r2scan,-708.88448339,-676.88050278,-33.54854614,1000,500,2,3,true
Cu111,formic_acid,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,1.49807652,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C1/Cu111_formic_acid/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Cu111/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/formic_acid/PBE,-254.07960295,-225.69788512,-29.87979435,1000,500,2,2,true
Cu111,formic_acid,pbe_d3,ok,NSW=0 complex; converged relaxed references; matching composition,1.26059597,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C1/Cu111_formic_acid/singlepoint/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Cu111/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/formic_acid/PBE_D3,-276.77258343,-248.13958402,-29.89359538,1000,500,2,2,true
Cu111,formic_acid,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,1.45085742,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C1/Cu111_formic_acid/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Cu111/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/formic_acid/r2scan,-708.06354696,-676.88050278,-32.6339016,1000,500,2,2,true
Cu111,isopropanol,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,1.48332908,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Cu111_isopropanol/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Cu111/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/isopropanol/PBE,-287.74899707,-225.69788512,-63.53444103,1000,500,2,1,true
Cu111,isopropanol,pbe_d3,ok,NSW=0 complex; converged relaxed references; matching composition,1.05522756,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Cu111_isopropanol/singlepoint/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Cu111/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/isopropanol/PBE_D3,-310.7172196,-248.13958402,-63.63286314,1000,500,2,1,true
Cu111,isopropanol,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,1.35228902,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Cu111_isopropanol/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Cu111/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/isopropanol/r2scan,-742.68180614,-676.88050278,-67.15359238,1000,500,2,1,true
Cu111,methanol,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,1.45934283,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C1/Cu111_methanol/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Cu111/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/methanol/PBE,-254.44711464,-225.69788512,-30.20857235,1000,500,2,2,true
Cu111,methanol,pbe_d3,ok,NSW=0 complex; converged relaxed references; matching composition,1.20960100,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C1/Cu111_methanol/singlepoint/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Cu111/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/methanol/PBE_D3,-277.15360835,-248.13958402,-30.22362533,1000,500,2,2,true
Cu111,methanol,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,1.34640061,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C1/Cu111_methanol/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Cu111/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/methanol/r2scan,-707.67063071,-676.88050278,-32.13652854,1000,500,2,2,true
Cu111,propane,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,1.59824238,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Cu111_propane/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Cu111/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propane/PBE,-281.12754337,-225.69788512,-57.02790063,1000,500,2,1,true
Cu111,propane,pbe_d3,ok,NSW=0 complex; converged relaxed references; matching composition,1.23610833,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Cu111_propane/singlepoint/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Cu111/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propane/PBE_D3,-303.99678102,-248.13958402,-57.09330533,1000,500,2,1,true
Cu111,propane,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,1.56377310,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Cu111_propane/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Cu111/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propane/r2scan,-734.92852041,-676.88050278,-59.61179073,1000,500,2,1,true
Cu111,propanol,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,1.44779892,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Cu111_propanol/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Cu111/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propanol/PBE,-287.63888762,-225.69788512,-63.38880142,1000,500,2,1,true
Cu111,propanol,pbe_d3,ok,NSW=0 complex; converged relaxed references; matching composition,0.98879667,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Cu111_propanol/singlepoint/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Cu111/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propanol/PBE_D3,-310.63287141,-248.13958402,-63.48208406,1000,500,2,1,true
Cu111,propanol,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,1.30439122,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Cu111_propanol/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Cu111/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propanol/r2scan,-742.55956894,-676.88050278,-66.98345738,1000,500,2,1,true
Cu111,propene,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,1.57265104,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Cu111_propene/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Cu111/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propene/PBE,-272.79279256,-225.69788512,-48.66755848,1000,500,2,1,true
Cu111,propene,pbe_d3,ok,NSW=0 complex; converged relaxed references; matching composition,1.27622199,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Cu111_propene/singlepoint/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Cu111/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propene/PBE_D3,-295.57122871,-248.13958402,-48.70786668,1000,500,2,1,true
Cu111,propene,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,1.53908599,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Cu111_propene/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Cu111/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propene/r2scan,-726.40430557,-676.88050278,-51.06288878,1000,500,2,1,true
Ir100,CO,beef_vdw,ok,NSW=0 complex; converged relaxed references; matching composition,-2.00209666,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C1/Ir100_CO/singlepoint/beef_vdw,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ir100/beef_vdw,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/CO/beef_vdw,-196.75283956,-183.01756659,-11.73317631,1000,500,1,1,true
Ir100,CO,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,-2.15745469,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C1/Ir100_CO/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ir100/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/CO/PBE,-311.3388512,-294.40101414,-14.78038237,1000,500,1,1,true
Ir100,CO,pbe_d3,ok,NSW=0 complex; converged relaxed references; matching composition,-2.39442956,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C1/Ir100_CO/singlepoint/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ir100/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/CO/PBE_D3,-328.77727524,-311.60244978,-14.7803959,1000,500,1,1,true
Ir100,CO2,beef_vdw,ok,NSW=0 complex; converged relaxed references; matching composition,-0.17084479,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C1/Ir100_CO2/singlepoint/beef_vdw,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ir100/beef_vdw,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/CO2/beef_vdw,-201.1090362,-183.01756659,-17.92062482,1000,500,1,1,true
Ir100,CO2,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,0.03561155,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C1/Ir100_CO2/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ir100/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/CO2/PBE,-317.32559781,-294.40101414,-22.96019522,1000,500,1,1,true
Ir100,DME,beef_vdw,ok,NSW=0 complex; converged relaxed references; matching composition,0.37716513,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C2/Ir100_DME/singlepoint/beef_vdw,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ir100/beef_vdw,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/DME/beef_vdw,-224.93353075,-183.01756659,-42.29312929,1000,500,1,2,true
Ir100,H2O,beef_vdw,ok,NSW=0 complex; converged relaxed references; matching composition,-0.37921914,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C0/Ir100_H2O/singlepoint/beef_vdw,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ir100/beef_vdw,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/H2O/beef_vdw,-195.90010254,-183.01756659,-12.50331681,1000,500,1,1,true
Ir100,H2O,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,-0.41398145,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C0/Ir100_H2O/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ir100/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/H2O/PBE,-309.03277076,-294.40101414,-14.21777517,1000,500,1,1,true
Ir100,H2O,pbe_d3,ok,NSW=0 complex; converged relaxed references; matching composition,-0.61996892,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C0/Ir100_H2O/singlepoint/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ir100/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/H2O/PBE_D3,-326.44030648,-311.60244978,-14.21788778,1000,500,1,1,true
Ir100,acetaldehyde,beef_vdw,ok,NSW=0 complex; converged relaxed references; matching composition,0.26672549,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C2/Ir100_acetaldehyde/singlepoint/beef_vdw,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ir100/beef_vdw,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/acetaldehyde/beef_vdw,-217.62436785,-183.01756659,-34.87352675,1000,500,1,2,true
Ir100,acetaldehyde,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,0.51409420,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C2/Ir100_acetaldehyde/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ir100/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/acetaldehyde/PBE,-332.99633581,-294.40101414,-39.10941587,1000,500,1,2,true
Ir100,acetaldehyde,pbe_d3,ok,NSW=0 complex; converged relaxed references; matching composition,0.04479533,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C2/Ir100_acetaldehyde/singlepoint/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ir100/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/acetaldehyde/PBE_D3,-350.69591945,-311.60244978,-39.138265,1000,500,1,2,true
Ir100,acetic_acid,beef_vdw,ok,NSW=0 complex; converged relaxed references; matching composition,-0.65162812,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C2/Ir100_acetic_acid/singlepoint/beef_vdw,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ir100/beef_vdw,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/acetic_acid/beef_vdw,-224.24753181,-183.01756659,-40.5783371,1000,500,1,2,true
Ir100,ethane,beef_vdw,ok,NSW=0 complex; converged relaxed references; matching composition,0.32009198,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C2/Ir100_ethane/singlepoint/beef_vdw,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ir100/beef_vdw,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/ethane/beef_vdw,-220.92668484,-183.01756659,-38.22921023,1000,500,1,2,true
Ir100,ethane,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,0.61794039,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C2/Ir100_ethane/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ir100/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/ethane/PBE,-334.28276765,-294.40101414,-40.4996939,1000,500,1,2,true
Ir100,ethane,pbe_d3,ok,NSW=0 complex; converged relaxed references; matching composition,0.14336327,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C2/Ir100_ethane/singlepoint/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ir100/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/ethane/PBE_D3,-351.98516229,-311.60244978,-40.52607578,1000,500,1,2,true
Ir100,ethanol,beef_vdw,ok,NSW=0 complex; converged relaxed references; matching composition,0.21048422,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C2/Ir100_ethanol/singlepoint/beef_vdw,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ir100/beef_vdw,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/ethanol/beef_vdw,-225.55290846,-183.01756659,-42.74582609,1000,500,1,2,true
