functional,system,surface,molecule,source_dir,E_slab_mol,E_slab,E_mol,E_ads,status,note,convergence,publishable,complex_outcar,slab_outcar,molecule_outcar,E_ads_raw,complex_potentials,complex_composition,slab_potentials,slab_composition,molecule_potentials,molecule_composition
pbe,CH4_Au110,Au110,CH4,dft_jobs,-208.27347971,-69.78140854,-24.03560332,,slab_mismatch,"slab size mismatch: complex has 64 Au, reference has 24",complex: unfinished; slab: converged; molecule: converged,false,dft_jobs/CH4_Au110/PBE/OUTCAR,vasp_slab/Au110/PBE/OUTCAR,vasp_mol/CH4/PBE/OUTCAR,-114.45646785,"{""Au"": ""PAW_PBE Au 04Oct2007"", ""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001""}","{""Au"": 64, ""C"": 1, ""H"": 4}","{""Au"": ""PAW_PBE Au 04Oct2007""}","{""Au"": 24}","{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001""}","{""C"": 1, ""H"": 4}"
pbe,CH4_Au111,Au111,CH4,dft_jobs,-134.31815866,-196.23589709,-24.03560332,,slab_mismatch,"slab size mismatch: complex has 36 Au, reference has 64",complex: converged; slab: converged; molecule: converged,false,dft_jobs/CH4_Au111/PBE/OUTCAR,vasp_slab/Au111/PBE/OUTCAR,vasp_mol/CH4/PBE/OUTCAR,85.95334175000002,"{""Au"": ""PAW_PBE Au 04Oct2007"", ""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001""}","{""Au"": 36, ""C"": 1, ""H"": 4}","{""Au"": ""PAW_PBE Au 04Oct2007""}","{""Au"": 64}","{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001""}","{""C"": 1, ""H"": 4}"
pbe,CH4_Cu100,Cu100,CH4,dft_jobs,-243.81825878,-219.76682164,-24.03560332,-0.01583382000001876,ok,,complex: converged; slab: converged; molecule: converged,true,dft_jobs/CH4_Cu100/PBE/OUTCAR,vasp_slab/Cu100/PBE/OUTCAR,vasp_mol/CH4/PBE/OUTCAR,-0.01583382000001876,"{""C"": ""PAW_PBE C 08Apr2002"", ""Cu"": ""PAW_PBE Cu 22Jun2005"", ""H"": ""PAW_PBE H 15Jun2001""}","{""C"": 1, ""Cu"": 64, ""H"": 4}","{""Cu"": ""PAW_PBE Cu 22Jun2005""}","{""Cu"": 64}","{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001""}","{""C"": 1, ""H"": 4}"
pbe,CH4_Cu110,Cu110,CH4,dft_jobs,-103.29062147,-79.75003338,-24.03560332,0.4950152299999999,ok,,complex: converged; slab: converged; molecule: converged,true,dft_jobs/CH4_Cu110/PBE/OUTCAR,vasp_slab/Cu110/PBE/OUTCAR,vasp_mol/CH4/PBE/OUTCAR,0.4950152299999999,"{""C"": ""PAW_PBE C 08Apr2002"", ""Cu"": ""PAW_PBE Cu 22Jun2005"", ""H"": ""PAW_PBE H 15Jun2001""}","{""C"": 1, ""Cu"": 24, ""H"": 4}","{""Cu"": ""PAW_PBE Cu_pv 06Sep2000""}","{""Cu"": 24}","{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001""}","{""C"": 1, ""H"": 4}"
pbe,CH4_Cu111,Cu111,CH4,dft_jobs,-248.1301839,-225.69788512,-24.03560332,1.6033045400000034,ok,,complex: converged; slab: converged; molecule: converged,true,dft_jobs/CH4_Cu111/PBE/OUTCAR,vasp_slab/Cu111/PBE/OUTCAR,vasp_mol/CH4/PBE/OUTCAR,1.6033045400000034,"{""C"": ""PAW_PBE C 08Apr2002"", ""Cu"": ""PAW_PBE Cu 22Jun2005"", ""H"": ""PAW_PBE H 15Jun2001""}","{""C"": 1, ""Cu"": 64, ""H"": 4}","{""Cu"": ""PAW_PBE Cu_pv 06Sep2000""}","{""Cu"": 64}","{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001""}","{""C"": 1, ""H"": 4}"
pbe,CH4_Ir100,Ir100,CH4,dft_jobs,-318.43681999,-294.40101414,-24.03560332,-0.00020253000003123134,ok,,complex: converged; slab: converged; molecule: converged,true,dft_jobs/CH4_Ir100/PBE/OUTCAR,vasp_slab/Ir100/PBE/OUTCAR,vasp_mol/CH4/PBE/OUTCAR,-0.00020253000003123134,"{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001"", ""Ir"": ""PAW_PBE Ir 06Sep2000""}","{""C"": 1, ""H"": 4, ""Ir"": 36}","{""Ir"": ""PAW_PBE Ir 06Sep2000""}","{""Ir"": 36}","{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001""}","{""C"": 1, ""H"": 4}"
pbe,CH4_Ir110,Ir110,CH4,dft_jobs,-209.85419128,-185.79278571,-24.03560332,-0.025802250000005245,ok,,complex: converged; slab: converged; molecule: converged,true,dft_jobs/CH4_Ir110/PBE/OUTCAR,vasp_slab/Ir110/PBE/OUTCAR,vasp_mol/CH4/PBE/OUTCAR,-0.025802250000005245,"{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001"", ""Ir"": ""PAW_PBE Ir 06Sep2000""}","{""C"": 1, ""H"": 4, ""Ir"": 24}","{""Ir"": ""PAW_PBE Ir 06Sep2000""}","{""Ir"": 24}","{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001""}","{""C"": 1, ""H"": 4}"
pbe,CH4_Ir111,Ir111,CH4,dft_jobs,-562.34799937,-538.3119429,-24.03560332,-0.0004531500000624078,ok,,complex: converged; slab: converged; molecule: converged,true,dft_jobs/CH4_Ir111/PBE/OUTCAR,vasp_slab/Ir111/PBE/OUTCAR,vasp_mol/CH4/PBE/OUTCAR,-0.0004531500000624078,"{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001"", ""Ir"": ""PAW_PBE Ir 06Sep2000""}","{""C"": 1, ""H"": 4, ""Ir"": 64}","{""Ir"": ""PAW_PBE Ir 06Sep2000""}","{""Ir"": 64}","{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001""}","{""C"": 1, ""H"": 4}"
pbe,CH4_Pd100,Pd100,CH4,dft_jobs,-199.52056549,-175.30179252,-24.03560332,-0.18316965000000351,ok,,complex: converged; slab: converged; molecule: converged,true,dft_jobs/CH4_Pd100/PBE/OUTCAR,vasp_slab/Pd100/PBE/OUTCAR,vasp_mol/CH4/PBE/OUTCAR,-0.18316965000000351,"{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001"", ""Pd"": ""PAW_PBE Pd 04Jan2005""}","{""C"": 1, ""H"": 4, ""Pd"": 36}","{""Pd"": ""PAW_PBE Pd_pv 28Jan2005""}","{""Pd"": 36}","{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001""}","{""C"": 1, ""H"": 4}"
pbe,CH4_Pd110,Pd110,CH4,dft_jobs,-134.9731954,-110.83417945,-24.03560332,-0.10341263000001533,ok,,complex: converged; slab: converged; molecule: converged,true,dft_jobs/CH4_Pd110/PBE/OUTCAR,vasp_slab/Pd110/PBE/OUTCAR,vasp_mol/CH4/PBE/OUTCAR,-0.10341263000001533,"{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001"", ""Pd"": ""PAW_PBE Pd 04Jan2005""}","{""C"": 1, ""H"": 4, ""Pd"": 24}","{""Pd"": ""PAW_PBE Pd_pv 28Jan2005""}","{""Pd"": 24}","{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001""}","{""C"": 1, ""H"": 4}"
pbe,CH4_Pd111,Pd111,CH4,dft_jobs,-202.18486812,-315.98876394,-24.03560332,,slab_mismatch,"slab size mismatch: complex has 36 Pd, reference has 64",complex: converged; slab: converged; molecule: converged,false,dft_jobs/CH4_Pd111/PBE/OUTCAR,vasp_slab/Pd111/PBE/OUTCAR,vasp_mol/CH4/PBE/OUTCAR,137.83949914000002,"{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001"", ""Pd"": ""PAW_PBE Pd 04Jan2005""}","{""C"": 1, ""H"": 4, ""Pd"": 36}","{""Pd"": ""PAW_PBE Pd_pv 28Jan2005""}","{""Pd"": 64}","{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001""}","{""C"": 1, ""H"": 4}"
pbe,CH4_Pt100,Pt100,CH4,dft_jobs,-227.57287042,-203.0271286,-24.03560332,-0.5101384999999894,ok,,complex: converged; slab: converged; molecule: converged,true,dft_jobs/CH4_Pt100/PBE/OUTCAR,vasp_slab/Pt100/PBE/OUTCAR,vasp_mol/CH4/PBE/OUTCAR,-0.5101384999999894,"{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001"", ""Pt"": ""PAW_PBE Pt 04Feb2005""}","{""C"": 1, ""H"": 4, ""Pt"": 36}","{""Pt"": ""PAW_PBE Pt_pv 12Dec2005""}","{""Pt"": 36}","{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001""}","{""C"": 1, ""H"": 4}"
pbe,CH4_Pt110,Pt110,CH4,dft_jobs,-152.61806828,-128.30096322,-24.03560332,-0.28150173999998884,ok,,complex: converged; slab: converged; molecule: converged,true,dft_jobs/CH4_Pt110/PBE/OUTCAR,vasp_slab/Pt110/PBE/OUTCAR,vasp_mol/CH4/PBE/OUTCAR,-0.28150173999998884,"{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001"", ""Pt"": ""PAW_PBE Pt 04Feb2005""}","{""C"": 1, ""H"": 4, ""Pt"": 24}","{""Pt"": ""PAW_PBE Pt_pv 12Dec2005""}","{""Pt"": 24}","{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001""}","{""C"": 1, ""H"": 4}"
pbe,CH4_Pt111_top,Pt111,CH4,dft_jobs,,-370.79075302,-24.03560332,,error,Missing or non-finite component energy,complex: missing; slab: converged; molecule: converged,false,dft_jobs/CH4_Pt111_top/PBE/OUTCAR,vasp_slab/Pt111/PBE/OUTCAR,vasp_mol/CH4/PBE/OUTCAR,,{},{},"{""Pt"": ""PAW_PBE Pt_pv 12Dec2005""}","{""Pt"": 64}","{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001""}","{""C"": 1, ""H"": 4}"
pbe,CH4_Rh100,Rh100,CH4,dft_jobs,-266.71548855,-242.27634007,-24.03560332,-0.40354515999997176,ok,,complex: converged; slab: converged; molecule: converged,true,dft_jobs/CH4_Rh100/PBE/OUTCAR,vasp_slab/Rh100/PBE/OUTCAR,vasp_mol/CH4/PBE/OUTCAR,-0.40354515999997176,"{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001"", ""Rh"": ""PAW_PBE Rh 04Feb2005""}","{""C"": 1, ""H"": 4, ""Rh"": 36}","{""Rh"": ""PAW_PBE Rh_pv 25Jan2005""}","{""Rh"": 36}","{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001""}","{""C"": 1, ""H"": 4}"
pbe,CH4_Rh110,Rh110,CH4,dft_jobs,-177.49051948,-153.0579593,-24.03560332,-0.39695685999999597,ok,,complex: converged; slab: converged; molecule: converged,true,dft_jobs/CH4_Rh110/PBE/OUTCAR,vasp_slab/Rh110/PBE/OUTCAR,vasp_mol/CH4/PBE/OUTCAR,-0.39695685999999597,"{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001"", ""Rh"": ""PAW_PBE Rh 04Feb2005""}","{""C"": 1, ""H"": 4, ""Rh"": 24}","{""Rh"": ""PAW_PBE Rh_pv 25Jan2005""}","{""Rh"": 24}","{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001""}","{""C"": 1, ""H"": 4}"
pbe,CH4_Rh111,Rh111,CH4,dft_jobs,-463.84103739,-439.14994289,-24.03560332,-0.6554911800000198,ok,,complex: converged; slab: converged; molecule: converged,true,dft_jobs/CH4_Rh111/PBE/OUTCAR,vasp_slab/Rh111/PBE/OUTCAR,vasp_mol/CH4/PBE/OUTCAR,-0.6554911800000198,"{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001"", ""Rh"": ""PAW_PBE Rh 04Feb2005""}","{""C"": 1, ""H"": 4, ""Rh"": 64}","{""Rh"": ""PAW_PBE Rh_pv 25Jan2005""}","{""Rh"": 64}","{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001""}","{""C"": 1, ""H"": 4}"
pbe,CO2_Ag100,Ag100,CO2,dft_jobs,-183.1747216,-90.12407184,-22.96019522,,slab_mismatch,"slab size mismatch: complex has 64 Ag, reference has 36",complex: converged; slab: converged; molecule: converged,false,dft_jobs/CO2_Ag100/PBE/OUTCAR,vasp_slab/Ag100/PBE/OUTCAR,vasp_mol/CO2/PBE/OUTCAR,-70.09045454,"{""Ag"": ""PAW_PBE Ag 02Apr2005"", ""C"": ""PAW_PBE C 08Apr2002"", ""O"": ""PAW_PBE O 08Apr2002""}","{""Ag"": 64, ""C"": 1, ""O"": 2}","{""Ag"": ""PAW_PBE Ag_pv 09Dec2005""}","{""Ag"": 36}","{""C"": ""PAW_PBE C 08Apr2002"", ""O"": ""PAW_PBE O 08Apr2002""}","{""C"": 1, ""O"": 2}"
pbe,CO2_Ag110,Ag110,CO2,dft_jobs,-80.72981872,-57.34530434,-22.96019522,-0.4243191599999996,ok,,complex: converged; slab: converged; molecule: converged,true,dft_jobs/CO2_Ag110/PBE/OUTCAR,vasp_slab/Ag110/PBE/OUTCAR,vasp_mol/CO2/PBE/OUTCAR,-0.4243191599999996,"{""Ag"": ""PAW_PBE Ag 02Apr2005"", ""C"": ""PAW_PBE C 08Apr2002"", ""O"": ""PAW_PBE O 08Apr2002""}","{""Ag"": 24, ""C"": 1, ""O"": 2}","{""Ag"": ""PAW_PBE Ag_pv 09Dec2005""}","{""Ag"": 24}","{""C"": ""PAW_PBE C 08Apr2002"", ""O"": ""PAW_PBE O 08Apr2002""}","{""C"": 1, ""O"": 2}"
pbe,CO2_Ag111,Ag111,CO2,dft_jobs,-186.27410853,-162.0788939,-22.96019522,-1.2350194100000103,ok,,complex: converged; slab: converged; molecule: converged,true,dft_jobs/CO2_Ag111/PBE/OUTCAR,vasp_slab/Ag111/PBE/OUTCAR,vasp_mol/CO2/PBE/OUTCAR,-1.2350194100000103,"{""Ag"": ""PAW_PBE Ag 02Apr2005"", ""C"": ""PAW_PBE C 08Apr2002"", ""O"": ""PAW_PBE O 08Apr2002""}","{""Ag"": 64, ""C"": 1, ""O"": 2}","{""Ag"": ""PAW_PBE Ag_pv 09Dec2005""}","{""Ag"": 64}","{""C"": ""PAW_PBE C 08Apr2002"", ""O"": ""PAW_PBE O 08Apr2002""}","{""C"": 1, ""O"": 2}"
pbe,CO2_Au100,Au100,CO2,dft_jobs,-214.80248945,-108.11108078,-22.96019522,,slab_mismatch,"slab size mismatch: complex has 64 Au, reference has 36",complex: converged; slab: converged; molecule: converged,false,dft_jobs/CO2_Au100/PBE/OUTCAR,vasp_slab/Au100/PBE/OUTCAR,vasp_mol/CO2/PBE/OUTCAR,-83.73121345,"{""Au"": ""PAW_PBE Au 04Oct2007"", ""C"": ""PAW_PBE C 08Apr2002"", ""O"": ""PAW_PBE O 08Apr2002""}","{""Au"": 64, ""C"": 1, ""O"": 2}","{""Au"": ""PAW_PBE Au 04Oct2007""}","{""Au"": 36}","{""C"": ""PAW_PBE C 08Apr2002"", ""O"": ""PAW_PBE O 08Apr2002""}","{""C"": 1, ""O"": 2}"
pbe,CO2_Au110,Au110,CO2,dft_jobs,-207.23788519,-69.78140854,-22.96019522,,slab_mismatch,"slab size mismatch: complex has 64 Au, reference has 24",complex: converged; slab: converged; molecule: converged,false,dft_jobs/CO2_Au110/PBE/OUTCAR,vasp_slab/Au110/PBE/OUTCAR,vasp_mol/CO2/PBE/OUTCAR,-114.49628142999998,"{""Au"": ""PAW_PBE Au 04Oct2007"", ""C"": ""PAW_PBE C 08Apr2002"", ""O"": ""PAW_PBE O 08Apr2002""}","{""Au"": 64, ""C"": 1, ""O"": 2}","{""Au"": ""PAW_PBE Au 04Oct2007""}","{""Au"": 24}","{""C"": ""PAW_PBE C 08Apr2002"", ""O"": ""PAW_PBE O 08Apr2002""}","{""C"": 1, ""O"": 2}"
pbe,CO2_Au111,Au111,CO2,dft_jobs,-219.21998837,-196.23589709,-22.96019522,-0.023896060000001995,ok,,complex: converged; slab: converged; molecule: converged,true,dft_jobs/CO2_Au111/PBE/OUTCAR,vasp_slab/Au111/PBE/OUTCAR,vasp_mol/CO2/PBE/OUTCAR,-0.023896060000001995,"{""Au"": ""PAW_PBE Au 04Oct2007"", ""C"": ""PAW_PBE C 08Apr2002"", ""O"": ""PAW_PBE O 08Apr2002""}","{""Au"": 64, ""C"": 1, ""O"": 2}","{""Au"": ""PAW_PBE Au 04Oct2007""}","{""Au"": 64}","{""C"": ""PAW_PBE C 08Apr2002"", ""O"": ""PAW_PBE O 08Apr2002""}","{""C"": 1, ""O"": 2}"
pbe,CO2_Cu100,Cu100,CO2,dft_jobs,-242.75918483,-219.76682164,-22.96019522,-0.03216797000002103,ok,,complex: converged; slab: converged; molecule: converged,true,dft_jobs/CO2_Cu100/PBE/OUTCAR,vasp_slab/Cu100/PBE/OUTCAR,vasp_mol/CO2/PBE/OUTCAR,-0.03216797000002103,"{""C"": ""PAW_PBE C 08Apr2002"", ""Cu"": ""PAW_PBE Cu 22Jun2005"", ""O"": ""PAW_PBE O 08Apr2002""}","{""C"": 1, ""Cu"": 64, ""O"": 2}","{""Cu"": ""PAW_PBE Cu 22Jun2005""}","{""Cu"": 64}","{""C"": ""PAW_PBE C 08Apr2002"", ""O"": ""PAW_PBE O 08Apr2002""}","{""C"": 1, ""O"": 2}"
pbe,CO2_Cu110,Cu110,CO2,dft_jobs,-102.24865151,-79.75003338,-22.96019522,0.46157709000000224,ok,,complex: converged; slab: converged; molecule: converged,true,dft_jobs/CO2_Cu110/PBE/OUTCAR,vasp_slab/Cu110/PBE/OUTCAR,vasp_mol/CO2/PBE/OUTCAR,0.46157709000000224,"{""C"": ""PAW_PBE C 08Apr2002"", ""Cu"": ""PAW_PBE Cu 22Jun2005"", ""O"": ""PAW_PBE O 08Apr2002""}","{""C"": 1, ""Cu"": 24, ""O"": 2}","{""Cu"": ""PAW_PBE Cu_pv 06Sep2000""}","{""Cu"": 24}","{""C"": ""PAW_PBE C 08Apr2002"", ""O"": ""PAW_PBE O 08Apr2002""}","{""C"": 1, ""O"": 2}"
pbe,CO2_Cu111_top,Cu111,CO2,dft_jobs,,-225.69788512,-22.96019522,,error,Missing or non-finite component energy,complex: missing; slab: converged; molecule: converged,false,dft_jobs/CO2_Cu111_top/PBE/OUTCAR,vasp_slab/Cu111/PBE/OUTCAR,vasp_mol/CO2/PBE/OUTCAR,,{},{},"{""Cu"": ""PAW_PBE Cu_pv 06Sep2000""}","{""Cu"": 64}","{""C"": ""PAW_PBE C 08Apr2002"", ""O"": ""PAW_PBE O 08Apr2002""}","{""C"": 1, ""O"": 2}"
pbe,CO2_Ir100,Ir100,CO2,dft_jobs,-317.38503332,-294.40101414,-22.96019522,-0.023823960000019184,ok,,complex: converged; slab: converged; molecule: converged,true,dft_jobs/CO2_Ir100/PBE/OUTCAR,vasp_slab/Ir100/PBE/OUTCAR,vasp_mol/CO2/PBE/OUTCAR,-0.023823960000019184,"{""C"": ""PAW_PBE C 08Apr2002"", ""Ir"": ""PAW_PBE Ir 06Sep2000"", ""O"": ""PAW_PBE O 08Apr2002""}","{""C"": 1, ""Ir"": 36, ""O"": 2}","{""Ir"": ""PAW_PBE Ir 06Sep2000""}","{""Ir"": 36}","{""C"": ""PAW_PBE C 08Apr2002"", ""O"": ""PAW_PBE O 08Apr2002""}","{""C"": 1, ""O"": 2}"
pbe,CO2_Ir110,Ir110,CO2,dft_jobs,-208.79397183,-185.79278571,-22.96019522,-0.04099090000000061,ok,,complex: converged; slab: converged; molecule: converged,true,dft_jobs/CO2_Ir110/PBE/OUTCAR,vasp_slab/Ir110/PBE/OUTCAR,vasp_mol/CO2/PBE/OUTCAR,-0.04099090000000061,"{""C"": ""PAW_PBE C 08Apr2002"", ""Ir"": ""PAW_PBE Ir 06Sep2000"", ""O"": ""PAW_PBE O 08Apr2002""}","{""C"": 1, ""Ir"": 24, ""O"": 2}","{""Ir"": ""PAW_PBE Ir 06Sep2000""}","{""Ir"": 24}","{""C"": ""PAW_PBE C 08Apr2002"", ""O"": ""PAW_PBE O 08Apr2002""}","{""C"": 1, ""O"": 2}"
pbe,CO2_Ir111,Ir111,CO2,dft_jobs,-561.27783619,-538.3119429,-22.96019522,-0.0056980700000544005,ok,,complex: converged; slab: converged; molecule: converged,true,dft_jobs/CO2_Ir111/PBE/OUTCAR,vasp_slab/Ir111/PBE/OUTCAR,vasp_mol/CO2/PBE/OUTCAR,-0.0056980700000544005,"{""C"": ""PAW_PBE C 08Apr2002"", ""Ir"": ""PAW_PBE Ir 06Sep2000"", ""O"": ""PAW_PBE O 08Apr2002""}","{""C"": 1, ""Ir"": 64, ""O"": 2}","{""Ir"": ""PAW_PBE Ir 06Sep2000""}","{""Ir"": 64}","{""C"": ""PAW_PBE C 08Apr2002"", ""O"": ""PAW_PBE O 08Apr2002""}","{""C"": 1, ""O"": 2}"
pbe,CO2_Pd100,Pd100,CO2,dft_jobs,-334.69213218,-175.30179252,-22.96019522,,slab_mismatch,"slab size mismatch: complex has 64 Pd, reference has 36",complex: converged; slab: converged; molecule: converged,false,dft_jobs/CO2_Pd100/PBE/OUTCAR,vasp_slab/Pd100/PBE/OUTCAR,vasp_mol/CO2/PBE/OUTCAR,-136.43014444,"{""C"": ""PAW_PBE C 08Apr2002"", ""O"": ""PAW_PBE O 08Apr2002"", ""Pd"": ""PAW_PBE Pd 04Jan2005""}","{""C"": 1, ""O"": 2, ""Pd"": 64}","{""Pd"": ""PAW_PBE Pd_pv 28Jan2005""}","{""Pd"": 36}","{""C"": ""PAW_PBE C 08Apr2002"", ""O"": ""PAW_PBE O 08Apr2002""}","{""C"": 1, ""O"": 2}"
pbe,CO2_Pd110,Pd110,CO2,dft_jobs,-133.93743955,-110.83417945,-22.96019522,-0.14306488000000073,ok,,complex: converged; slab: converged; molecule: converged,true,dft_jobs/CO2_Pd110/PBE/OUTCAR,vasp_slab/Pd110/PBE/OUTCAR,vasp_mol/CO2/PBE/OUTCAR,-0.14306488000000073,"{""C"": ""PAW_PBE C 08Apr2002"", ""O"": ""PAW_PBE O 08Apr2002"", ""Pd"": ""PAW_PBE Pd 04Jan2005""}","{""C"": 1, ""O"": 2, ""Pd"": 24}","{""Pd"": ""PAW_PBE Pd_pv 28Jan2005""}","{""Pd"": 24}","{""C"": ""PAW_PBE C 08Apr2002"", ""O"": ""PAW_PBE O 08Apr2002""}","{""C"": 1, ""O"": 2}"
pbe,CO2_Pd111,Pd111,CO2,dft_jobs,-339.33586393,-315.98876394,-22.96019522,-0.38690477000000456,ok,,complex: converged; slab: converged; molecule: converged,true,dft_jobs/CO2_Pd111/PBE/OUTCAR,vasp_slab/Pd111/PBE/OUTCAR,vasp_mol/CO2/PBE/OUTCAR,-0.38690477000000456,"{""C"": ""PAW_PBE C 08Apr2002"", ""O"": ""PAW_PBE O 08Apr2002"", ""Pd"": ""PAW_PBE Pd 04Jan2005""}","{""C"": 1, ""O"": 2, ""Pd"": 64}","{""Pd"": ""PAW_PBE Pd_pv 28Jan2005""}","{""Pd"": 64}","{""C"": ""PAW_PBE C 08Apr2002"", ""O"": ""PAW_PBE O 08Apr2002""}","{""C"": 1, ""O"": 2}"
pbe,CO2_Pt100,Pt100,CO2,dft_jobs,-386.10726351,-203.0271286,-22.96019522,,slab_mismatch,"slab size mismatch: complex has 64 Pt, reference has 36",complex: converged; slab: converged; molecule: converged,false,dft_jobs/CO2_Pt100/PBE/OUTCAR,vasp_slab/Pt100/PBE/OUTCAR,vasp_mol/CO2/PBE/OUTCAR,-160.11993969,"{""C"": ""PAW_PBE C 08Apr2002"", ""O"": ""PAW_PBE O 08Apr2002"", ""Pt"": ""PAW_PBE Pt 04Feb2005""}","{""C"": 1, ""O"": 2, ""Pt"": 64}","{""Pt"": ""PAW_PBE Pt_pv 12Dec2005""}","{""Pt"": 36}","{""C"": ""PAW_PBE C 08Apr2002"", ""O"": ""PAW_PBE O 08Apr2002""}","{""C"": 1, ""O"": 2}"
pbe,CO2_Pt110,Pt110,CO2,dft_jobs,-151.58470474,-128.30096322,-22.96019522,-0.3235463000000074,ok,,complex: converged; slab: converged; molecule: converged,true,dft_jobs/CO2_Pt110/PBE/OUTCAR,vasp_slab/Pt110/PBE/OUTCAR,vasp_mol/CO2/PBE/OUTCAR,-0.3235463000000074,"{""C"": ""PAW_PBE C 08Apr2002"", ""O"": ""PAW_PBE O 08Apr2002"", ""Pt"": ""PAW_PBE Pt 04Feb2005""}","{""C"": 1, ""O"": 2, ""Pt"": 24}","{""Pt"": ""PAW_PBE Pt_pv 12Dec2005""}","{""Pt"": 24}","{""C"": ""PAW_PBE C 08Apr2002"", ""O"": ""PAW_PBE O 08Apr2002""}","{""C"": 1, ""O"": 2}"
pbe,CO2_Pt111,Pt111,CO2,dft_jobs,-394.6261397,-370.79075302,-22.96019522,-0.8751914599999999,ok,,complex: converged; slab: converged; molecule: converged,true,dft_jobs/CO2_Pt111/PBE/OUTCAR,vasp_slab/Pt111/PBE/OUTCAR,vasp_mol/CO2/PBE/OUTCAR,-0.8751914599999999,"{""C"": ""PAW_PBE C 08Apr2002"", ""O"": ""PAW_PBE O 08Apr2002"", ""Pt"": ""PAW_PBE Pt 04Feb2005""}","{""C"": 1, ""O"": 2, ""Pt"": 64}","{""Pt"": ""PAW_PBE Pt_pv 12Dec2005""}","{""Pt"": 64}","{""C"": ""PAW_PBE C 08Apr2002"", ""O"": ""PAW_PBE O 08Apr2002""}","{""C"": 1, ""O"": 2}"
pbe,CO2_Rh100,Rh100,CO2,dft_jobs,-265.60198013,-242.27634007,-22.96019522,-0.36544484000001276,ok,,complex: converged; slab: converged; molecule: converged,true,dft_jobs/CO2_Rh100/PBE/OUTCAR,vasp_slab/Rh100/PBE/OUTCAR,vasp_mol/CO2/PBE/OUTCAR,-0.36544484000001276,"{""C"": ""PAW_PBE C 08Apr2002"", ""O"": ""PAW_PBE O 08Apr2002"", ""Rh"": ""PAW_PBE Rh 04Feb2005""}","{""C"": 1, ""O"": 2, ""Rh"": 36}","{""Rh"": ""PAW_PBE Rh_pv 25Jan2005""}","{""Rh"": 36}","{""C"": ""PAW_PBE C 08Apr2002"", ""O"": ""PAW_PBE O 08Apr2002""}","{""C"": 1, ""O"": 2}"
