surface,molecule,method,status,source_path,atom,label,element,metal_atom,metal_label,distance_A,contact_candidate
Ag100,NO,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/NO_Ag100/beef_vdw/CONTCAR,36,N1,N,30,Ag31,2.404186,True
Ag100,NO,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/NO_Ag100/beef_vdw/CONTCAR,37,O2,O,30,Ag31,3.176847,False
Ag100,O2,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Ag100_O2_sevennet_omni.cif,37,O2,O,30,Ag31,2.272014,True
Ag100,O2,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Ag100_O2_sevennet_omni.cif,36,O1,O,34,Ag35,2.279536,True
Ag100,SO2,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Ag100_SO2_sevennet_omni.cif,38,O3,O,27,Ag28,2.400094,True
Ag100,SO2,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Ag100_SO2_sevennet_omni.cif,37,O2,O,31,Ag32,2.41253,True
Ag100,SO2,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Ag100_SO2_sevennet_omni.cif,36,S1,S,30,Ag31,2.681525,True
Ag100,SO2,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/SO2_Ag100/PBE/CONTCAR,38,O3,O,27,Ag28,2.324001,True
Ag100,SO2,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/SO2_Ag100/PBE/CONTCAR,37,O2,O,31,Ag32,2.33913,True
Ag100,SO2,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/SO2_Ag100/PBE/CONTCAR,36,S1,S,30,Ag31,2.584171,True
Ag100,SO2,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/SO2_Ag100/PBE_D3/CONTCAR,38,O3,O,27,Ag28,2.327783,True
Ag100,SO2,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/SO2_Ag100/PBE_D3/CONTCAR,37,O2,O,31,Ag32,2.344676,True
Ag100,SO2,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/SO2_Ag100/PBE_D3/CONTCAR,36,S1,S,30,Ag31,2.555927,True
Ag100,SO2,r2scan,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/SO2_Ag100/r2scan/CONTCAR,38,O3,O,27,Ag28,2.280266,True
Ag100,SO2,r2scan,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/SO2_Ag100/r2scan/CONTCAR,37,O2,O,31,Ag32,2.294261,True
Ag100,SO2,r2scan,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/SO2_Ag100/r2scan/CONTCAR,36,S1,S,30,Ag31,2.557468,True
Ag100,SO2,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/SO2_Ag100/beef_vdw/CONTCAR,38,O3,O,27,Ag28,2.376026,True
Ag100,SO2,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/SO2_Ag100/beef_vdw/CONTCAR,37,O2,O,31,Ag32,2.393549,True
Ag100,SO2,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/SO2_Ag100/beef_vdw/CONTCAR,36,S1,S,30,Ag31,2.637462,True
Ag100,acetaldehyde,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Ag100_acetaldehyde_sevennet_omni.cif,38,O3,O,32,Ag33,2.512397,True
Ag100,acetaldehyde,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Ag100_acetaldehyde_sevennet_omni.cif,41,H6,H,35,Ag36,3.289911,False
Ag100,acetaldehyde,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Ag100_acetaldehyde_sevennet_omni.cif,37,C2,C,32,Ag33,3.563145,False
Ag100,acetaldehyde,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Ag100_acetaldehyde_sevennet_omni.cif,36,C1,C,32,Ag33,4.073823,False
Ag100,acetaldehyde,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Ag100_acetaldehyde_sevennet_omni.cif,42,H7,H,32,Ag33,4.513264,False
Ag100,acetaldehyde,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Ag100_acetaldehyde_sevennet_omni.cif,39,H4,H,32,Ag33,4.791717,False
Ag100,acetaldehyde,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Ag100_acetaldehyde_sevennet_omni.cif,40,H5,H,32,Ag33,4.850726,False
Ag100,acetaldehyde,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CHO_Ag100/PBE/CONTCAR,38,O3,O,32,Ag33,2.578524,True
Ag100,acetaldehyde,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CHO_Ag100/PBE/CONTCAR,41,H6,H,35,Ag36,3.269133,False
Ag100,acetaldehyde,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CHO_Ag100/PBE/CONTCAR,37,C2,C,32,Ag33,3.60516,False
Ag100,acetaldehyde,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CHO_Ag100/PBE/CONTCAR,36,C1,C,32,Ag33,4.099488,False
Ag100,acetaldehyde,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CHO_Ag100/PBE/CONTCAR,42,H7,H,32,Ag33,4.572253,False
Ag100,acetaldehyde,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CHO_Ag100/PBE/CONTCAR,39,H4,H,32,Ag33,4.816066,False
Ag100,acetaldehyde,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CHO_Ag100/PBE/CONTCAR,40,H5,H,32,Ag33,4.870553,False
Ag100,acetaldehyde,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CHO_Ag100/PBE_D3/CONTCAR,38,O3,O,32,Ag33,2.551937,True
Ag100,acetaldehyde,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CHO_Ag100/PBE_D3/CONTCAR,41,H6,H,35,Ag36,2.989711,False
Ag100,acetaldehyde,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CHO_Ag100/PBE_D3/CONTCAR,37,C2,C,32,Ag33,3.487704,False
Ag100,acetaldehyde,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CHO_Ag100/PBE_D3/CONTCAR,36,C1,C,32,Ag33,3.845249,False
Ag100,acetaldehyde,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CHO_Ag100/PBE_D3/CONTCAR,42,H7,H,32,Ag33,4.503534,False
Ag100,acetaldehyde,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CHO_Ag100/PBE_D3/CONTCAR,39,H4,H,35,Ag36,4.547348,False
Ag100,acetaldehyde,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CHO_Ag100/PBE_D3/CONTCAR,40,H5,H,32,Ag33,4.600393,False
Ag100,acetaldehyde,r2scan,unfinished,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CHO_Ag100/r2scan/CONTCAR,38,O3,O,32,Ag33,2.457679,True
Ag100,acetaldehyde,r2scan,unfinished,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CHO_Ag100/r2scan/CONTCAR,41,H6,H,35,Ag36,3.068797,False
Ag100,acetaldehyde,r2scan,unfinished,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CHO_Ag100/r2scan/CONTCAR,37,C2,C,32,Ag33,3.458783,False
Ag100,acetaldehyde,r2scan,unfinished,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CHO_Ag100/r2scan/CONTCAR,36,C1,C,32,Ag33,3.923829,False
Ag100,acetaldehyde,r2scan,unfinished,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CHO_Ag100/r2scan/CONTCAR,42,H7,H,32,Ag33,4.429746,False
Ag100,acetaldehyde,r2scan,unfinished,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CHO_Ag100/r2scan/CONTCAR,39,H4,H,35,Ag36,4.637382,False
Ag100,acetaldehyde,r2scan,unfinished,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CHO_Ag100/r2scan/CONTCAR,40,H5,H,32,Ag33,4.67024,False
Ag100,acetaldehyde,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CHO_Ag100/beef_vdw/CONTCAR,38,O3,O,32,Ag33,2.61031,True
Ag100,acetaldehyde,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CHO_Ag100/beef_vdw/CONTCAR,41,H6,H,35,Ag36,3.176022,False
Ag100,acetaldehyde,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CHO_Ag100/beef_vdw/CONTCAR,37,C2,C,32,Ag33,3.612541,False
Ag100,acetaldehyde,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CHO_Ag100/beef_vdw/CONTCAR,36,C1,C,32,Ag33,4.063536,False
Ag100,acetaldehyde,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CHO_Ag100/beef_vdw/CONTCAR,42,H7,H,32,Ag33,4.58813,False
Ag100,acetaldehyde,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CHO_Ag100/beef_vdw/CONTCAR,39,H4,H,35,Ag36,4.727216,False
Ag100,acetaldehyde,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CHO_Ag100/beef_vdw/CONTCAR,40,H5,H,32,Ag33,4.826982,False
Ag100,acetic_acid,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Ag100_acetic_acid_sevennet_omni.cif,38,O3,O,34,Ag35,2.468947,True
Ag100,acetic_acid,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Ag100_acetic_acid_sevennet_omni.cif,43,H8,H,34,Ag35,2.950079,False
Ag100,acetic_acid,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Ag100_acetic_acid_sevennet_omni.cif,37,C2,C,34,Ag35,3.405747,False
Ag100,acetic_acid,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Ag100_acetic_acid_sevennet_omni.cif,39,O4,O,34,Ag35,3.65582,False
Ag100,acetic_acid,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Ag100_acetic_acid_sevennet_omni.cif,36,C1,C,34,Ag35,4.818728,False
Ag100,acetic_acid,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Ag100_acetic_acid_sevennet_omni.cif,41,H6,H,34,Ag35,5.036783,False
Ag100,acetic_acid,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Ag100_acetic_acid_sevennet_omni.cif,42,H7,H,34,Ag35,5.339638,False
Ag100,acetic_acid,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Ag100_acetic_acid_sevennet_omni.cif,40,H5,H,34,Ag35,5.447179,False
Ag100,acetic_acid,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3COOH_Ag100/PBE/CONTCAR,38,O3,O,34,Ag35,2.487327,True
Ag100,acetic_acid,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3COOH_Ag100/PBE/CONTCAR,43,H8,H,30,Ag31,2.938001,False
Ag100,acetic_acid,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3COOH_Ag100/PBE/CONTCAR,37,C2,C,34,Ag35,3.401193,False
Ag100,acetic_acid,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3COOH_Ag100/PBE/CONTCAR,39,O4,O,34,Ag35,3.64816,False
Ag100,acetic_acid,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3COOH_Ag100/PBE/CONTCAR,36,C1,C,34,Ag35,4.826547,False
Ag100,acetic_acid,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3COOH_Ag100/PBE/CONTCAR,41,H6,H,34,Ag35,5.04245,False
Ag100,acetic_acid,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3COOH_Ag100/PBE/CONTCAR,42,H7,H,34,Ag35,5.35585,False
Ag100,acetic_acid,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3COOH_Ag100/PBE/CONTCAR,40,H5,H,34,Ag35,5.467054,False
Ag100,acetic_acid,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3COOH_Ag100/PBE_D3/CONTCAR,38,O3,O,34,Ag35,2.458655,True
Ag100,acetic_acid,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3COOH_Ag100/PBE_D3/CONTCAR,43,H8,H,30,Ag31,2.87339,False
Ag100,acetic_acid,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3COOH_Ag100/PBE_D3/CONTCAR,37,C2,C,34,Ag35,3.36184,False
Ag100,acetic_acid,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3COOH_Ag100/PBE_D3/CONTCAR,39,O4,O,34,Ag35,3.597675,False
Ag100,acetic_acid,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3COOH_Ag100/PBE_D3/CONTCAR,36,C1,C,34,Ag35,4.790842,False
Ag100,acetic_acid,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3COOH_Ag100/PBE_D3/CONTCAR,41,H6,H,34,Ag35,5.005685,False
Ag100,acetic_acid,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3COOH_Ag100/PBE_D3/CONTCAR,42,H7,H,34,Ag35,5.328905,False
Ag100,acetic_acid,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3COOH_Ag100/PBE_D3/CONTCAR,40,H5,H,34,Ag35,5.422871,False
Ag100,acetic_acid,r2scan,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3COOH_Ag100/r2scan/CONTCAR,38,O3,O,34,Ag35,2.420152,True
Ag100,acetic_acid,r2scan,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3COOH_Ag100/r2scan/CONTCAR,43,H8,H,30,Ag31,2.923769,False
Ag100,acetic_acid,r2scan,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3COOH_Ag100/r2scan/CONTCAR,37,C2,C,34,Ag35,3.353597,False
Ag100,acetic_acid,r2scan,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3COOH_Ag100/r2scan/CONTCAR,39,O4,O,34,Ag35,3.623973,False
Ag100,acetic_acid,r2scan,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3COOH_Ag100/r2scan/CONTCAR,36,C1,C,34,Ag35,4.763743,False
Ag100,acetic_acid,r2scan,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3COOH_Ag100/r2scan/CONTCAR,41,H6,H,34,Ag35,4.958942,False
Ag100,acetic_acid,r2scan,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3COOH_Ag100/r2scan/CONTCAR,42,H7,H,34,Ag35,5.294344,False
Ag100,acetic_acid,r2scan,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3COOH_Ag100/r2scan/CONTCAR,40,H5,H,34,Ag35,5.39959,False
Ag100,acetic_acid,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3COOH_Ag100/beef_vdw/CONTCAR,38,O3,O,34,Ag35,2.514161,True
Ag100,acetic_acid,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3COOH_Ag100/beef_vdw/CONTCAR,43,H8,H,30,Ag31,2.908904,False
Ag100,acetic_acid,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3COOH_Ag100/beef_vdw/CONTCAR,37,C2,C,34,Ag35,3.421956,False
Ag100,acetic_acid,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3COOH_Ag100/beef_vdw/CONTCAR,39,O4,O,34,Ag35,3.662009,False
Ag100,acetic_acid,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3COOH_Ag100/beef_vdw/CONTCAR,36,C1,C,34,Ag35,4.847127,False
Ag100,acetic_acid,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3COOH_Ag100/beef_vdw/CONTCAR,41,H6,H,34,Ag35,5.058577,False
Ag100,acetic_acid,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3COOH_Ag100/beef_vdw/CONTCAR,42,H7,H,34,Ag35,5.365513,False
Ag100,acetic_acid,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3COOH_Ag100/beef_vdw/CONTCAR,40,H5,H,34,Ag35,5.480296,False
Ag100,ethane,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Ag100_ethane_sevennet_omni.cif,67,H4,H,54,Ag55,3.024254,False
Ag100,ethane,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Ag100_ethane_sevennet_omni.cif,71,H8,H,55,Ag56,3.186552,False
Ag100,ethane,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Ag100_ethane_sevennet_omni.cif,69,H6,H,55,Ag56,3.363537,False
Ag100,ethane,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Ag100_ethane_sevennet_omni.cif,65,C2,C,55,Ag56,3.716876,False
Ag100,ethane,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Ag100_ethane_sevennet_omni.cif,64,C1,C,54,Ag55,4.044082,False
Ag100,ethane,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Ag100_ethane_sevennet_omni.cif,66,H3,H,54,Ag55,4.404247,False
Ag100,ethane,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Ag100_ethane_sevennet_omni.cif,70,H7,H,55,Ag56,4.676365,False
Ag100,ethane,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Ag100_ethane_sevennet_omni.cif,68,H5,H,54,Ag55,4.773153,False
Ag100,ethane,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/C2H6_Ag100/PBE/CONTCAR,67,H4,H,54,Ag55,3.030716,False
Ag100,ethane,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/C2H6_Ag100/PBE/CONTCAR,71,H8,H,55,Ag56,3.194187,False
Ag100,ethane,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/C2H6_Ag100/PBE/CONTCAR,69,H6,H,55,Ag56,3.371853,False
Ag100,ethane,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/C2H6_Ag100/PBE/CONTCAR,65,C2,C,55,Ag56,3.729592,False
Ag100,ethane,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/C2H6_Ag100/PBE/CONTCAR,64,C1,C,54,Ag55,4.05155,False
Ag100,ethane,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/C2H6_Ag100/PBE/CONTCAR,66,H3,H,54,Ag55,4.408382,False
Ag100,ethane,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/C2H6_Ag100/PBE/CONTCAR,70,H7,H,55,Ag56,4.685301,False
Ag100,ethane,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/C2H6_Ag100/PBE/CONTCAR,68,H5,H,54,Ag55,4.776042,False
Ag100,ethane,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/C2H6_Ag100/PBE_D3/CONTCAR,67,H4,H,54,Ag55,3.147141,False
Ag100,ethane,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/C2H6_Ag100/PBE_D3/CONTCAR,71,H8,H,55,Ag56,3.316817,False
Ag100,ethane,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/C2H6_Ag100/PBE_D3/CONTCAR,69,H6,H,55,Ag56,3.503001,False
Ag100,ethane,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/C2H6_Ag100/PBE_D3/CONTCAR,65,C2,C,55,Ag56,3.859049,False
Ag100,ethane,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/C2H6_Ag100/PBE_D3/CONTCAR,64,C1,C,54,Ag55,4.172004,False
Ag100,ethane,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/C2H6_Ag100/PBE_D3/CONTCAR,66,H3,H,54,Ag55,4.538713,False
Ag100,ethane,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/C2H6_Ag100/PBE_D3/CONTCAR,70,H7,H,55,Ag56,4.815237,False
Ag100,ethane,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/C2H6_Ag100/PBE_D3/CONTCAR,68,H5,H,54,Ag55,4.894782,False
Ag100,ethane,r2scan,unfinished,/pscratch/sd/j/jcho5/VASP/dft_jobs/C2H6_Ag100/r2scan/CONTCAR,67,H4,H,54,Ag55,3.122127,False
Ag100,ethane,r2scan,unfinished,/pscratch/sd/j/jcho5/VASP/dft_jobs/C2H6_Ag100/r2scan/CONTCAR,71,H8,H,55,Ag56,3.277284,False
Ag100,ethane,r2scan,unfinished,/pscratch/sd/j/jcho5/VASP/dft_jobs/C2H6_Ag100/r2scan/CONTCAR,69,H6,H,55,Ag56,3.463991,False
Ag100,ethane,r2scan,unfinished,/pscratch/sd/j/jcho5/VASP/dft_jobs/C2H6_Ag100/r2scan/CONTCAR,65,C2,C,55,Ag56,3.816619,False
Ag100,ethane,r2scan,unfinished,/pscratch/sd/j/jcho5/VASP/dft_jobs/C2H6_Ag100/r2scan/CONTCAR,64,C1,C,54,Ag55,4.14116,False
Ag100,ethane,r2scan,unfinished,/pscratch/sd/j/jcho5/VASP/dft_jobs/C2H6_Ag100/r2scan/CONTCAR,66,H3,H,54,Ag55,4.505693,False
Ag100,ethane,r2scan,unfinished,/pscratch/sd/j/jcho5/VASP/dft_jobs/C2H6_Ag100/r2scan/CONTCAR,70,H7,H,55,Ag56,4.769066,False
Ag100,ethane,r2scan,unfinished,/pscratch/sd/j/jcho5/VASP/dft_jobs/C2H6_Ag100/r2scan/CONTCAR,68,H5,H,54,Ag55,4.864387,False
Ag100,ethane,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/C2H6_Ag100/beef_vdw/CONTCAR,67,H4,H,54,Ag55,2.977391,False
Ag100,ethane,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/C2H6_Ag100/beef_vdw/CONTCAR,71,H8,H,55,Ag56,3.152157,False
Ag100,ethane,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/C2H6_Ag100/beef_vdw/CONTCAR,69,H6,H,55,Ag56,3.331769,False
Ag100,ethane,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/C2H6_Ag100/beef_vdw/CONTCAR,65,C2,C,55,Ag56,3.684367,False
Ag100,ethane,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/C2H6_Ag100/beef_vdw/CONTCAR,64,C1,C,54,Ag55,3.993644,False
Ag100,ethane,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/C2H6_Ag100/beef_vdw/CONTCAR,66,H3,H,54,Ag55,4.346203,False
Ag100,ethane,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/C2H6_Ag100/beef_vdw/CONTCAR,70,H7,H,55,Ag56,4.637942,False
Ag100,ethane,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/C2H6_Ag100/beef_vdw/CONTCAR,68,H5,H,54,Ag55,4.713586,False
Ag100,ethanol,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Ag100_ethanol_sevennet_omni.cif,66,O3,O,53,Ag54,2.779213,False
Ag100,ethanol,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Ag100_ethanol_sevennet_omni.cif,72,H9,H,53,Ag54,3.039369,False
Ag100,ethanol,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Ag100_ethanol_sevennet_omni.cif,69,H6,H,54,Ag55,3.5688,False
Ag100,ethanol,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Ag100_ethanol_sevennet_omni.cif,67,H4,H,58,Ag59,3.789276,False
Ag100,ethanol,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Ag100_ethanol_sevennet_omni.cif,65,C2,C,53,Ag54,4.006829,False
Ag100,ethanol,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Ag100_ethanol_sevennet_omni.cif,71,H8,H,53,Ag54,4.299913,False
Ag100,ethanol,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Ag100_ethanol_sevennet_omni.cif,64,C1,C,54,Ag55,4.336711,False
Ag100,ethanol,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Ag100_ethanol_sevennet_omni.cif,70,H7,H,57,Ag58,4.613322,False
Ag100,ethanol,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Ag100_ethanol_sevennet_omni.cif,68,H5,H,54,Ag55,5.229207,False
Ag100,ethanol,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CH2OH_Ag100/PBE/CONTCAR,66,O3,O,53,Ag54,2.784684,False
Ag100,ethanol,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CH2OH_Ag100/PBE/CONTCAR,72,H9,H,53,Ag54,3.036638,False
Ag100,ethanol,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CH2OH_Ag100/PBE/CONTCAR,69,H6,H,54,Ag55,3.560495,False
Ag100,ethanol,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CH2OH_Ag100/PBE/CONTCAR,67,H4,H,58,Ag59,3.784442,False
Ag100,ethanol,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CH2OH_Ag100/PBE/CONTCAR,65,C2,C,53,Ag54,4.011336,False
Ag100,ethanol,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CH2OH_Ag100/PBE/CONTCAR,71,H8,H,53,Ag54,4.297617,False
Ag100,ethanol,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CH2OH_Ag100/PBE/CONTCAR,64,C1,C,54,Ag55,4.335196,False
Ag100,ethanol,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CH2OH_Ag100/PBE/CONTCAR,70,H7,H,57,Ag58,4.608516,False
Ag100,ethanol,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CH2OH_Ag100/PBE/CONTCAR,68,H5,H,54,Ag55,5.226619,False
Ag100,ethanol,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CH2OH_Ag100/PBE_D3/CONTCAR,66,O3,O,53,Ag54,2.872675,False
Ag100,ethanol,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CH2OH_Ag100/PBE_D3/CONTCAR,72,H9,H,53,Ag54,3.111092,False
